sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_k=k/2_kh=k/2,128,24,1.51f26dc62a9e6p+63,1940363245229744
bucket_expo_alt_abs_k=k/2_kh=k/2,128,25,1.85c3c4daae4cdp+63,1917806784318618
bucket_expo_alt_abs_k=k/2_kh=k/2,128,26,1.5de98f55dd3f1p+63,1941209052173956
bucket_expo_alt_abs_k=k/2_kh=k/2,128,27,1.5ff25eabc62eap+63,1936805399024214
bucket_expo_alt_abs_k=k/2_kh=k/2,128,28,1.4a2ea6ff384efp+63,1927041590069524
bucket_expo_alt_abs_k=k/2_kh=k/2,128,29,1.5f4d7cc51757ep+63,1953668130312962
bucket_expo_alt_abs_k=k/2_kh=k/2,128,30,1.7ed477bb5266bp+63,1920345270666344
bucket_expo_alt_abs_k=k/2_kh=k/2,256,1,1.5bcc55eb4bec8p+63,1934720918354146
bucket_expo_alt_abs_k=k/2_kh=k/2,256,2,1.5c264d25b264dp+63,1931364941714538
bucket_expo_alt_abs_k=k/2_kh=k/2,256,3,1.6dec4c9ad9251p+63,1921118736286738
bucket_expo_alt_abs_k=k/2_kh=k/2,256,4,1.80e6b003cb586p+63,1938397998472256
bucket_expo_alt_abs_k=k/2_kh=k/2,256,5,1.61d193a45ffb8p+63,1911029660609888
bucket_expo_alt_abs_k=k/2_kh=k/2,256,6,1.872391c28eaf9p+63,1935162163341804
bucket_expo_alt_abs_k=k/2_kh=k/2,256,7,1.67e7e5b5c5116p+63,1955688218298804
bucket_expo_alt_abs_k=k/2_kh=k/2,256,8,1.55dde734f30dap+63,1916476823761476
bucket_expo_alt_abs_k=k/2_kh=k/2,256,9,1.579d0f28150b6p+63,1927129460824368
bucket_expo_alt_abs_k=k/2_kh=k/2,256,10,1.52b492c720479p+63,1945123369351242
bucket_expo_alt_abs_k=k/2_kh=k/2,256,11,1.568edfb62509ap+63,1913094568169664
bucket_expo_alt_abs_k=k/2_kh=k/2,256,12,1.7048a23e06265p+63,1933031639678482
bucket_expo_alt_abs_k=k/2_kh=k/2,256,13,1.6f5f9adc50506p+63,1916358084382840
bucket_expo_alt_abs_k=k/2_kh=k/2,256,14,1.56e3fec8f67cp+63,1938723522677728
bucket_expo_alt_abs_k=k/2_kh=k/2,256,15,1.816dbd4e852dfp+63,1964991582807916
bucket_expo_alt_abs_k=k/2_kh=k/2,256,16,1.6871d886087f6p+63,1888027771453170
bucket_expo_alt_abs_k=k/2_kh=k/2,256,17,1.5aec7dd11466ep+63,1915137324443456
bucket_expo_alt_abs_k=k/2_kh=k/2,256,18,1.73cf82ade95c6p+63,1964383171976896
bucket_expo_alt_abs_k=k/2_kh=k/2,256,19,1.7fdbc427dc94ap+63,1909605359656074
