sketch_type,k,n_trial,estimate,exact
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,2048,6,1.1fa66f1920ad9p+11,50
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,2048,7,1.1f3f5b1de9707p+11,48
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,2048,8,1.1f2a9867f910cp+11,51
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,2048,9,1.1fa8b3a278209p+11,49
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,2048,10,1.1e5409c684337p+11,44
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,1,1.1ff5067c244b2p+11,58
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,2,1.20599c5d1e017p+11,64
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,3,1.1fdc7cac4b48ep+11,63
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,4,1.1f6550cc8748bp+11,60
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,5,1.1ec95304b5281p+11,58
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,6,1.1f029b65feb85p+11,50
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,7,1.20c5974264563p+11,48
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,8,1.20acb1c1b1bdap+11,51
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,9,1.200314bf1c795p+11,49
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,4096,10,1.1fe4b9d2c2053p+11,44
central_bucket_expo_abs_0.001_k=k_kh=0,64,1,1.22a671d1d9fa4p+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,64,2,1.21f519ddb6761p+11,64
central_bucket_expo_abs_0.001_k=k_kh=0,64,3,1.22ca018f5e5dcp+11,63
central_bucket_expo_abs_0.001_k=k_kh=0,64,4,1.2323a2dfa555dp+11,60
central_bucket_expo_abs_0.001_k=k_kh=0,64,5,1.22651436b4497p+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,64,6,1.2317809a5ad46p+11,50
central_bucket_expo_abs_0.001_k=k_kh=0,64,7,1.21c30b772aea4p+11,48
central_bucket_expo_abs_0.001_k=k_kh=0,64,8,1.21783bfa6b395p+11,51
central_bucket_expo_abs_0.001_k=k_kh=0,64,9,1.2112e85b7cda1p+11,49
central_bucket_expo_abs_0.001_k=k_kh=0,64,10,1.223fe914b8246p+11,44
central_bucket_expo_abs_0.001_k=k_kh=0,128,1,1.1d9c2c7a209f6p+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,128,2,1.1bc056fd4de18p+11,64
central_bucket_expo_abs_0.001_k=k_kh=0,128,3,1.1baf99c86264bp+11,63
central_bucket_expo_abs_0.001_k=k_kh=0,128,4,1.1bd67ff9a306ap+11,60
central_bucket_expo_abs_0.001_k=k_kh=0,128,5,1.1be90ebdbdf6dp+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,128,6,1.1b59c232ce74ap+11,50
central_bucket_expo_abs_0.001_k=k_kh=0,128,7,1.1afd58a7dbb49p+11,48
central_bucket_expo_abs_0.001_k=k_kh=0,128,8,1.1c230cc7274d9p+11,51
central_bucket_expo_abs_0.001_k=k_kh=0,128,9,1.1c5273acf4f14p+11,49
central_bucket_expo_abs_0.001_k=k_kh=0,128,10,1.1cad8ba3da834p+11,44
central_bucket_expo_abs_0.001_k=k_kh=0,256,1,1.204278d092fc5p+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,256,2,1.20aa070a47e2cp+11,64
central_bucket_expo_abs_0.001_k=k_kh=0,256,3,1.1f8c1862edd98p+11,63
central_bucket_expo_abs_0.001_k=k_kh=0,256,4,1.20683d804018dp+11,60
central_bucket_expo_abs_0.001_k=k_kh=0,256,5,1.1eb35fe1c600dp+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,256,6,1.1f8c330f7a8fep+11,50
central_bucket_expo_abs_0.001_k=k_kh=0,256,7,1.2078bdc18b3bfp+11,48
central_bucket_expo_abs_0.001_k=k_kh=0,256,8,1.2059e9f5ad09ep+11,51
central_bucket_expo_abs_0.001_k=k_kh=0,256,9,1.218c5682767e4p+11,49
central_bucket_expo_abs_0.001_k=k_kh=0,256,10,1.1fbaf5a90d443p+11,44
central_bucket_expo_abs_0.001_k=k_kh=0,512,1,1.2059c8c0fcae9p+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,512,2,1.20d697ec764b7p+11,64
central_bucket_expo_abs_0.001_k=k_kh=0,512,3,1.200b281e9a022p+11,63
central_bucket_expo_abs_0.001_k=k_kh=0,512,4,1.205b83ad2eb2dp+11,60
central_bucket_expo_abs_0.001_k=k_kh=0,512,5,1.202fe02eb50f4p+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,512,6,1.20196017521f9p+11,50
central_bucket_expo_abs_0.001_k=k_kh=0,512,7,1.1fef34eee916p+11,48
central_bucket_expo_abs_0.001_k=k_kh=0,512,8,1.208effef220f9p+11,51
central_bucket_expo_abs_0.001_k=k_kh=0,512,9,1.2097b2759425p+11,49
central_bucket_expo_abs_0.001_k=k_kh=0,512,10,1.20f23a6fc4137p+11,44
central_bucket_expo_abs_0.001_k=k_kh=0,1024,1,1.1f91042c200bep+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,1024,2,1.203d719e7f00fp+11,64
central_bucket_expo_abs_0.001_k=k_kh=0,1024,3,1.1ec2107835377p+11,63
central_bucket_expo_abs_0.001_k=k_kh=0,1024,4,1.204937a6076cp+11,60
central_bucket_expo_abs_0.001_k=k_kh=0,1024,5,1.1ff474e7ff61ap+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,1024,6,1.1f3bab42aa689p+11,50
central_bucket_expo_abs_0.001_k=k_kh=0,1024,7,1.1eee2e823a341p+11,48
central_bucket_expo_abs_0.001_k=k_kh=0,1024,8,1.1f01c16c8e975p+11,51
central_bucket_expo_abs_0.001_k=k_kh=0,1024,9,1.1ef1a1d7b6246p+11,49
central_bucket_expo_abs_0.001_k=k_kh=0,1024,10,1.1e4b4a2355751p+11,44
central_bucket_expo_abs_0.001_k=k_kh=0,2048,1,1.200684db9c042p+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,2048,2,1.2062dd856d9d4p+11,64
central_bucket_expo_abs_0.001_k=k_kh=0,2048,3,1.1fa643583d3c5p+11,63
central_bucket_expo_abs_0.001_k=k_kh=0,2048,4,1.212aae5b7ff1bp+11,60
central_bucket_expo_abs_0.001_k=k_kh=0,2048,5,1.1f505cb4c25e4p+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,2048,6,1.20a2f4071cc7p+11,50
central_bucket_expo_abs_0.001_k=k_kh=0,2048,7,1.200fe939875b3p+11,48
central_bucket_expo_abs_0.001_k=k_kh=0,2048,8,1.1fc820dd92c92p+11,51
central_bucket_expo_abs_0.001_k=k_kh=0,2048,9,1.203543e58c804p+11,49
central_bucket_expo_abs_0.001_k=k_kh=0,2048,10,1.1f3b222493541p+11,44
central_bucket_expo_abs_0.001_k=k_kh=0,4096,1,1.1f6a4cfc8fae2p+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,4096,2,1.1fb8377a118e2p+11,64
