sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,128,24,1.a85fe6b5b0e3fp+10,6573
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,128,25,1.ac838c7abe169p+10,6590
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,128,26,1.a1506dd42158dp+10,6557
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,128,27,1.ad6d92f87edf6p+10,6644
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,128,28,1.b4069622b671dp+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,128,29,1.afbe316a3a61bp+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,128,30,1.a98c623655786p+10,6558
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,1,1.766570a36255bp+10,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,2,1.bc4647fc875b7p+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,3,1.84d8ce1e5f6cp+10,6600
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,4,1.bfa4726063a58p+10,6553
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,5,1.ae44e4b09cdc2p+10,6543
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,6,1.b9bb272f4e40dp+10,6509
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,7,1.abb9c82ebe963p+10,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,8,1.c6113d450ba0dp+10,6605
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,9,1.933391d90151ap+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,10,1.a3e84a3d2a6ffp+10,6547
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,11,1.a52bd09e9bbd3p+10,6521
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,12,1.a7c288737ffc4p+10,6616
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,13,1.a56870d964ac2p+10,6580
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,14,1.9b22261879fdp+10,6553
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,15,1.85e5c92f3d489p+10,6473
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,16,1.aa9557cdf1848p+10,6582
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,17,1.980ba648489ccp+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,18,1.bf67b2d79624dp+10,6583
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,19,1.86ca163d4addfp+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,20,1.a89ae3377ff2cp+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,21,1.7c8695bb46584p+10,6589
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,22,1.a1ee423b94199p+10,6560
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,23,1.8dde5e16abc1cp+10,6545
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,24,1.897c4f853bd25p+10,6573
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,25,1.8a84b6d07f4dbp+10,6590
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,26,1.8e3fa536677d6p+10,6557
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,27,1.94b2970505629p+10,6644
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,28,1.86d0b47d2af1p+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,29,1.8beaa37c62126p+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,256,30,1.a4986f64f297ap+10,6558
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,1,1.8b2f27fd0fb5ap+10,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,2,1.c4d3252b144d1p+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,3,1.97afe707be0adp+10,6600
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,4,1.bbcc719be358ap+10,6553
