sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_k=k/2_kh=k/2,64,1,1.83286954b8328p+62,30169679042174
bucket_expo_alt_abs_k=k/2_kh=k/2,64,2,1.69612ab8f9b62p+62,29468282687784
bucket_expo_alt_abs_k=k/2_kh=k/2,64,3,1.9ba37c0d30414p+62,29129763605094
bucket_expo_alt_abs_k=k/2_kh=k/2,64,4,1.8a855ae579cbbp+62,29663724837566
bucket_expo_alt_abs_k=k/2_kh=k/2,64,5,1.7fbb1c687ed06p+62,29865994781158
bucket_expo_alt_abs_k=k/2_kh=k/2,64,6,1.69444aacdbb1cp+62,29918583409786
bucket_expo_alt_abs_k=k/2_kh=k/2,64,7,1.78806ced6653cp+62,29814636568152
bucket_expo_alt_abs_k=k/2_kh=k/2,64,8,1.94c474b2f23acp+62,29287141139138
bucket_expo_alt_abs_k=k/2_kh=k/2,64,9,1.896d51bf4255cp+62,29622258215070
bucket_expo_alt_abs_k=k/2_kh=k/2,64,10,1.773644343f05bp+62,30153377096984
bucket_expo_alt_abs_k=k/2_kh=k/2,64,11,1.71f73fbe54317p+62,29816581870582
bucket_expo_alt_abs_k=k/2_kh=k/2,64,12,1.79fbc5564abcap+62,30716338432620
bucket_expo_alt_abs_k=k/2_kh=k/2,64,13,1.94add8b48922cp+62,29833149541222
bucket_expo_alt_abs_k=k/2_kh=k/2,64,14,1.73ecc5220e575p+62,29696243925750
bucket_expo_alt_abs_k=k/2_kh=k/2,64,15,1.9cd49bdd35037p+62,30150983865080
bucket_expo_alt_abs_k=k/2_kh=k/2,64,16,1.7121d141c38a1p+62,30516757596142
bucket_expo_alt_abs_k=k/2_kh=k/2,64,17,1.71ab58ec22ba2p+62,29820726419286
bucket_expo_alt_abs_k=k/2_kh=k/2,64,18,1.86e2ed9f869bep+62,29822441814794
bucket_expo_alt_abs_k=k/2_kh=k/2,64,19,1.589a9a5d9c19bp+62,28721053349268
bucket_expo_alt_abs_k=k/2_kh=k/2,64,20,1.60933a1d7b6ebp+62,29692494124152
bucket_expo_alt_abs_k=k/2_kh=k/2,64,21,1.6edc9654d995cp+62,30343800985790
bucket_expo_alt_abs_k=k/2_kh=k/2,64,22,1.82ab98b05261ap+62,29358374183208
bucket_expo_alt_abs_k=k/2_kh=k/2,64,23,1.6f50bf4358856p+62,29595142686308
bucket_expo_alt_abs_k=k/2_kh=k/2,64,24,1.71a2e6618a4ap+62,30055917157296
bucket_expo_alt_abs_k=k/2_kh=k/2,64,25,1.8a05430638ba9p+62,30527301986164
bucket_expo_alt_abs_k=k/2_kh=k/2,64,26,1.84da23eedad7cp+62,29088781656898
bucket_expo_alt_abs_k=k/2_kh=k/2,64,27,1.7dd1ec4d8e97fp+62,28708947279994
bucket_expo_alt_abs_k=k/2_kh=k/2,64,28,1.8be95f15503c2p+62,29764802154330
bucket_expo_alt_abs_k=k/2_kh=k/2,64,29,1.5b4eaf0bfaee4p+62,28869366051400
bucket_expo_alt_abs_k=k/2_kh=k/2,64,30,1.6d6683f684122p+62,29487948321192
bucket_expo_alt_abs_k=k/2_kh=k/2,128,1,1.b4dbe1b6ddd7bp+62,30169679042174
bucket_expo_alt_abs_k=k/2_kh=k/2,128,2,1.9e8e568417337p+62,29468282687784
bucket_expo_alt_abs_k=k/2_kh=k/2,128,3,1.9288d37d3335ep+62,29129763605094
bucket_expo_alt_abs_k=k/2_kh=k/2,128,4,1.891b0709ef6ccp+62,29663724837566
bucket_expo_alt_abs_k=k/2_kh=k/2,128,5,1.b69f23f3f8347p+62,29865994781158
bucket_expo_alt_abs_k=k/2_kh=k/2,128,6,1.9b818a0aca93dp+62,29918583409786
bucket_expo_alt_abs_k=k/2_kh=k/2,128,7,1.8d92faa05f34fp+62,29814636568152
bucket_expo_alt_abs_k=k/2_kh=k/2,128,8,1.a8e8eed3df12fp+62,29287141139138
bucket_expo_alt_abs_k=k/2_kh=k/2,128,9,1.a93a12050b8f4p+62,29622258215070
bucket_expo_alt_abs_k=k/2_kh=k/2,128,10,1.9ed0d3773eaddp+62,30153377096984
bucket_expo_alt_abs_k=k/2_kh=k/2,128,11,1.8cdee50ca65e2p+62,29816581870582
bucket_expo_alt_abs_k=k/2_kh=k/2,128,12,1.9ccce120ea36dp+62,30716338432620
bucket_expo_alt_abs_k=k/2_kh=k/2,128,13,1.75b3ad774cec4p+62,29833149541222
bucket_expo_alt_abs_k=k/2_kh=k/2,128,14,1.a075c5b177fep+62,29696243925750
bucket_expo_alt_abs_k=k/2_kh=k/2,128,15,1.9b315791cfd0cp+62,30150983865080
bucket_expo_alt_abs_k=k/2_kh=k/2,128,16,1.ab083ebc8684bp+62,30516757596142
bucket_expo_alt_abs_k=k/2_kh=k/2,128,17,1.90ddc301321cp+62,29820726419286
bucket_expo_alt_abs_k=k/2_kh=k/2,128,18,1.ad3156ad804acp+62,29822441814794
bucket_expo_alt_abs_k=k/2_kh=k/2,128,19,1.a0056fca5352fp+62,28721053349268
bucket_expo_alt_abs_k=k/2_kh=k/2,128,20,1.7e13138d05ef2p+62,29692494124152
bucket_expo_alt_abs_k=k/2_kh=k/2,128,21,1.98a9b93a47934p+62,30343800985790
bucket_expo_alt_abs_k=k/2_kh=k/2,128,22,1.a58801a5c25d4p+62,29358374183208
bucket_expo_alt_abs_k=k/2_kh=k/2,128,23,1.8efa7c0b74367p+62,29595142686308
bucket_expo_alt_abs_k=k/2_kh=k/2,128,24,1.9a611c148e008p+62,30055917157296
bucket_expo_alt_abs_k=k/2_kh=k/2,128,25,1.907303aacae1ap+62,30527301986164
bucket_expo_alt_abs_k=k/2_kh=k/2,128,26,1.b40488b70d8fap+62,29088781656898
bucket_expo_alt_abs_k=k/2_kh=k/2,128,27,1.9d5803dec522ep+62,28708947279994
bucket_expo_alt_abs_k=k/2_kh=k/2,128,28,1.85d2fff91f4fp+62,29764802154330
bucket_expo_alt_abs_k=k/2_kh=k/2,128,29,1.b6e49f4c15ac6p+62,28869366051400
bucket_expo_alt_abs_k=k/2_kh=k/2,128,30,1.8e1feefb35551p+62,29487948321192
bucket_expo_alt_abs_k=k/2_kh=k/2,256,1,1.a13b85765da2fp+62,30169679042174
bucket_expo_alt_abs_k=k/2_kh=k/2,256,2,1.8f26042e7d6a8p+62,29468282687784
bucket_expo_alt_abs_k=k/2_kh=k/2,256,3,1.92c5fa445261bp+62,29129763605094
bucket_expo_alt_abs_k=k/2_kh=k/2,256,4,1.9badf3d9e05c9p+62,29663724837566
bucket_expo_alt_abs_k=k/2_kh=k/2,256,5,1.a1dcef679c9dcp+62,29865994781158
bucket_expo_alt_abs_k=k/2_kh=k/2,256,6,1.98101fb749e76p+62,29918583409786
bucket_expo_alt_abs_k=k/2_kh=k/2,256,7,1.a7c7a70772f23p+62,29814636568152
bucket_expo_alt_abs_k=k/2_kh=k/2,256,8,1.947efdb572f75p+62,29287141139138
bucket_expo_alt_abs_k=k/2_kh=k/2,256,9,1.b90fc152932c9p+62,29622258215070
bucket_expo_alt_abs_k=k/2_kh=k/2,256,10,1.afefdf8377b46p+62,30153377096984
bucket_expo_alt_abs_k=k/2_kh=k/2,256,11,1.928d813d8a3ecp+62,29816581870582
bucket_expo_alt_abs_k=k/2_kh=k/2,256,12,1.a3e9a2a7cc4fap+62,30716338432620
bucket_expo_alt_abs_k=k/2_kh=k/2,256,13,1.9979fec5e450bp+62,29833149541222
bucket_expo_alt_abs_k=k/2_kh=k/2,256,14,1.b9df17e921957p+62,29696243925750
bucket_expo_alt_abs_k=k/2_kh=k/2,256,15,1.a6c5acb1cf25p+62,30150983865080
bucket_expo_alt_abs_k=k/2_kh=k/2,256,16,1.856751be5844ep+62,30516757596142
bucket_expo_alt_abs_k=k/2_kh=k/2,256,17,1.a6093cf689578p+62,29820726419286
bucket_expo_alt_abs_k=k/2_kh=k/2,256,18,1.8c9810622cc47p+62,29822441814794
bucket_expo_alt_abs_k=k/2_kh=k/2,256,19,1.a5173e68c793bp+62,28721053349268
bucket_expo_alt_abs_k=k/2_kh=k/2,256,20,1.c5d9eb6af464fp+62,29692494124152
