sketch_type,k,n_trial,estimate,exact
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,1,1.0f4bedb25ec53p+40,942922971850
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,2,1.197189fd985a8p+40,935225008162
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,3,1.15fba1008f507p+40,928815853858
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,4,1.09e434d811385p+40,935528490376
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,5,1.f634b31e5a0c2p+39,928548608416
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,6,1.daba8d5cc2fc7p+39,931488723676
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,7,1.0a80dbaff5a84p+40,929511393754
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,8,1.106993ea62e7ep+40,927722994280
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,9,1.e142722de747bp+39,934980778582
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,64,10,1.0a2f5d35f6cap+40,931765490242
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,1,1.de352c21485c2p+39,942922971850
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,2,1.d96d9d3676dp+39,935225008162
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,3,1.dca5d76fe36aap+39,928815853858
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,4,1.daddc98a1fee9p+39,935528490376
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,5,1.c9efaa73cf549p+39,928548608416
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,6,1.d7b093c4810f4p+39,931488723676
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,7,1.db1916554d5f1p+39,929511393754
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,8,1.cd959ef7996edp+39,927722994280
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,9,1.c419bd2219d0bp+39,934980778582
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,128,10,1.d668a59d789f4p+39,931765490242
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,256,1,1.ceb194038972cp+39,942922971850
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,256,2,1.c5661eef1fd21p+39,935225008162
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,256,3,1.ca703393c0301p+39,928815853858
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,256,4,1.d425ab104a37p+39,935528490376
